zaman_unix,icao24,enlem,boylam,hiz,yon,dikey_hiz,geo_irtifa_m,baro_irtifa_m,zaman,ucus_numarasi,kalkis_havaalani,varis_havaalani,basinc_hpa,ti1_indeksi,edr_proxy
1547568016,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:16+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568017,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:17+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568018,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:18+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568019,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:19+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568020,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:20+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568021,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:21+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568022,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:22+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568023,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:23+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568024,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:24+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568025,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:25+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568026,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:26+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568027,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:27+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568028,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:28+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568029,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:29+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
