zaman_unix,icao24,enlem,boylam,hiz,yon,dikey_hiz,geo_irtifa_m,baro_irtifa_m,zaman,ucus_numarasi,kalkis_havaalani,varis_havaalani,basinc_hpa,ti1_indeksi,edr_proxy
1547581466,4ba9a9,41.120988231594275,29.29360823197798,146.21164599209828,87.78190602265175,5.52704,3375.66,3558.54,2019-01-15 19:44:26+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581467,4ba9a9,41.120988231594275,29.29360823197798,165.36073988392968,101.48472076497437,11.704320000000001,3375.6600000000003,3566.1600000000003,2019-01-15 19:44:27+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581468,4ba9a9,41.120988231594275,29.29360823197798,147.7538337148266,87.80506887679584,5.20192,3048.0,3230.88,2019-01-15 19:44:28+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581469,4ba9a9,41.120988231594275,29.29360823197798,148.26790158082716,87.81268274986364,4.8768,3055.62,3589.02,2019-01-15 19:44:29+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581470,4ba9a9,41.120988231594275,29.29360823197798,165.77873090357153,105.84770498192688,11.3792,3413.76,3604.26,2019-01-15 19:44:30+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581471,4ba9a9,41.11894226074219,29.30462646484375,165.63019721952725,107.5344999059207,11.3792,3421.38,3619.5,2019-01-15 19:44:31+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581472,4ba9a9,41.11894226074219,29.30462646484375,157.52154312951595,87.9412342950095,3.90144,3139.44,3627.1200000000003,2019-01-15 19:44:32+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581473,4ba9a9,41.11894226074219,29.30462646484375,165.8816680925211,110.51445119457587,12.029440000000001,3451.86,3642.36,2019-01-15 19:44:33+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581474,4ba9a9,41.11894226074219,29.30462646484375,165.93670130675645,112.03230659943908,12.354560000000001,3139.44,3649.98,2019-01-15 19:44:34+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581475,4ba9a9,41.11894226074219,29.30462646484375,166.108064692332,113.54809276371421,12.354560000000001,3467.1000000000004,3665.2200000000003,2019-01-15 19:44:35+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581476,4ba9a9,41.11894226074219,29.30462646484375,165.92952409654376,115.13494043124899,12.679680000000001,3482.34,3680.46,2019-01-15 19:44:36+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581477,4ba9a9,41.11894226074219,29.30462646484375,165.92952409654376,115.13494043124899,12.679680000000001,3482.34,3695.7000000000003,2019-01-15 19:44:37+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581478,4ba9a9,41.11894226074219,29.30462646484375,165.66374872434585,117.3607747298173,13.004800000000001,3505.2000000000003,3703.32,2019-01-15 19:44:38+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581479,4ba9a9,41.11894226074219,29.30462646484375,165.66374872434585,117.3607747298173,13.004800000000001,3520.4400000000005,3718.5600000000004,2019-01-15 19:44:39+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581480,4ba9a9,41.11894226074219,29.30462646484375,165.90320500262797,119.74488129694224,13.004800000000001,3528.0600000000004,3733.8,2019-01-15 19:44:40+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581481,4ba9a9,41.11248779296875,29.3223876953125,162.6814768607662,87.82525588538995,6.502400000000001,3566.16,3749.04,2019-01-15 19:44:41+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581482,4ba9a9,41.11248779296875,29.3223876953125,165.61341891817716,121.66580074008301,13.655040000000001,3192.78,3764.28,2019-01-15 19:44:42+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581483,4ba9a9,41.11248779296875,29.3223876953125,165.39994641410354,122.55319955285348,14.305280000000002,3215.6400000000003,3413.76,2019-01-15 19:44:43+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581484,4ba9a9,41.11248779296875,29.3223876953125,163.70962845032804,87.83892051177364,8.77824,3238.5,3794.76,2019-01-15 19:44:44+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581485,4ba9a9,41.11248779296875,29.3223876953125,165.22624686552015,123.44267796010683,14.630400000000002,3604.26,3810.0,2019-01-15 19:44:45+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581486,4ba9a9,41.11248779296875,29.3223876953125,164.107636,90.0,11.3792,3276.6000000000004,3467.1000000000004,2019-01-15 19:44:46+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581487,4ba9a9,41.10758972167969,29.33221435546875,164.94088734238517,123.93788509614889,14.955520000000002,3268.9800000000005,3840.48,2019-01-15 19:44:47+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581488,4ba9a9,41.106696694584215,29.33387062766335,164.51433302670677,124.0379127376747,14.955520000000002,3657.6000000000004,3855.7200000000003,2019-01-15 19:44:48+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581489,4ba9a9,41.10632427668167,29.334619695490055,164.107636,90.0,11.3792,3665.2200000000003,3870.96,2019-01-15 19:44:49+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581490,4ba9a9,41.10548400878906,29.33624267578125,164.37753746868535,124.28687697720896,14.305280000000002,3680.4600000000005,3878.5800000000004,2019-01-15 19:44:50+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581491,4ba9a9,41.10383605957031,29.33941650390625,164.13666162121547,91.07753650975853,11.704320000000001,3284.2200000000003,3482.34,2019-01-15 19:44:51+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581492,4ba9a9,41.1031494140625,29.34075927734375,163.95274590172127,124.38815388006108,13.980160000000001,3695.7,3909.0600000000004,2019-01-15 19:44:52+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581493,4ba9a9,41.1031494140625,29.34075927734375,163.95274590172127,124.38815388006108,13.655040000000001,3276.6,3924.3,2019-01-15 19:44:53+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581494,4ba9a9,41.10154724121094,29.3438720703125,164.34050262588588,93.05049449414142,12.354560000000001,3749.0400000000004,3497.5800000000004,2019-01-15 19:44:54+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581495,4ba9a9,41.10154724121094,29.3438720703125,163.95274590172127,124.38815388006108,12.679680000000001,3749.0400000000004,3947.1600000000003,2019-01-15 19:44:55+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581496,4ba9a9,41.10154724121094,29.3438720703125,164.37753746868535,124.28687697720896,12.029440000000001,3749.04,3962.4,2019-01-15 19:44:56+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581497,4ba9a9,41.10154724121094,29.3438720703125,165.69889063323623,104.38139459109061,11.3792,3390.9000000000005,3596.6400000000003,2019-01-15 19:44:57+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581498,4ba9a9,41.10154724121094,29.3438720703125,164.08828273343966,124.13846012451135,11.3792,3779.5200000000004,3985.26,2019-01-15 19:44:58+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581499,4ba9a9,41.10154724121094,29.3438720703125,165.63019721952725,107.5344999059207,11.3792,3421.38,3627.1200000000003,2019-01-15 19:44:59+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581500,4ba9a9,41.10154724121094,29.3438720703125,165.9430807885668,108.99665415548857,11.704320000000001,3429.0000000000005,4008.1200000000003,2019-01-15 19:45:00+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581501,4ba9a9,41.10154724121094,29.3438720703125,165.8816680925211,110.51445119457587,12.029440000000001,3451.86,4015.7400000000002,2019-01-15 19:45:01+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581502,4ba9a9,41.10154724121094,29.3438720703125,164.66789129453002,124.43477142162682,9.7536,3817.62,4030.98,2019-01-15 19:45:02+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581503,4ba9a9,41.10154724121094,29.3438720703125,164.53604891393513,124.68382353741032,9.42848,3474.7200000000003,4038.6000000000004,2019-01-15 19:45:03+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581504,4ba9a9,41.10154724121094,29.3438720703125,165.92952409654376,115.13494043124899,12.679680000000001,3482.34,4046.2200000000003,2019-01-15 19:45:04+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581505,4ba9a9,41.10154724121094,29.3438720703125,164.8293347734058,124.8308716655093,8.77824,3840.48,4053.84,2019-01-15 19:45:05+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581506,4ba9a9,41.091522216796875,29.3631591796875,165.12370246798733,124.97739646750485,8.45312,3497.58,4061.46,2019-01-15 19:45:06+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581507,4ba9a9,41.091522216796875,29.3631591796875,165.66374872434585,117.3607747298173,13.004800000000001,3512.82,3733.8,2019-01-15 19:45:07+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581508,4ba9a9,41.091522216796875,29.3631591796875,165.41914622221816,125.12339882578617,7.80288,3870.96,4076.7000000000003,2019-01-15 19:45:08+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581509,4ba9a9,41.09001159667969,29.365966796875,165.41914622221816,125.12339882578617,7.80288,3863.34,4084.32,2019-01-15 19:45:09+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581510,4ba9a9,41.08821545617055,29.369326504794035,166.43277149804194,125.31121343963319,7.477760000000001,3878.58,4091.94,2019-01-15 19:45:10+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581511,4ba9a9,41.086944580078125,29.3717041015625,166.43277149804194,125.31121343963319,7.477760000000001,3893.8200000000006,4099.56,2019-01-15 19:45:11+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581512,4ba9a9,41.08616715770657,29.373071843927555,166.7306575421732,125.45547443444185,7.152640000000001,3893.82,4107.18,2019-01-15 19:45:12+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581513,4ba9a9,41.08525085449219,29.37481689453125,166.7306575421732,125.45547443444185,7.152640000000001,3901.44,4114.8,2019-01-15 19:45:13+00:00,THY322,LTBA,,300.0,8.572682067001027e-07,0.8580495612972044
1547581514,4ba9a9,41.084305068193856,29.37656749378551,167.02959679538748,125.59921995897618,7.152640000000001,3909.06,4122.42,2019-01-15 19:45:14+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581515,4ba9a9,41.08374644134004,29.377628673206676,167.32958361291722,125.74245097125268,7.152640000000001,3924.3,4130.04,2019-01-15 19:45:15+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581516,4ba9a9,41.08282470703125,29.3792724609375,168.04768205656993,125.78235579006133,6.827520000000001,3924.2999999999997,4137.66,2019-01-15 19:45:16+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581517,4ba9a9,41.08183779958951,29.38106190074574,168.04768205656993,125.78235579006133,6.827520000000001,3931.9200000000005,4145.280000000001,2019-01-15 19:45:17+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581518,4ba9a9,41.08183779958951,29.38106190074574,168.34899881361073,125.92439298911907,6.502400000000001,3939.5400000000004,4152.900000000001,2019-01-15 19:45:18+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581519,4ba9a9,41.08030700683594,29.38385009765625,168.34899881361073,125.92439298911907,6.502400000000001,3939.5400000000004,4160.52,2019-01-15 19:45:19+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581520,4ba9a9,41.079417083222985,29.385556307705965,169.0674634867208,125.96328417300403,6.1772800000000005,3954.78,4168.14,2019-01-15 19:45:20+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581521,4ba9a9,41.07843017578125,29.38726806640625,169.37009115339495,126.10414303033672,6.1772800000000005,3954.78,4168.14,2019-01-15 19:45:21+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581522,4ba9a9,41.07764809818591,29.388677423650567,169.37009115339495,126.10414303033672,6.1772800000000005,3962.4,4175.76,2019-01-15 19:45:22+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581523,4ba9a9,41.076530844478285,29.390737360174004,169.67373883439717,126.24449857216273,6.1772800000000005,3970.02,4183.38,2019-01-15 19:45:23+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581524,4ba9a9,41.07554626464844,29.39251708984375,170.08891057729983,126.14204123637165,6.827520000000001,3977.64,4191.0,2019-01-15 19:45:24+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581525,4ba9a9,41.07554626464844,29.39251708984375,170.08891057729983,126.14204123637165,6.827520000000001,3977.64,4198.62,2019-01-15 19:45:25+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581526,4ba9a9,41.07380676269531,29.3956298828125,170.39283048111173,126.28173699486311,7.80288,3992.8799999999997,4206.24,2019-01-15 19:45:26+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581527,4ba9a9,41.07280666545286,29.397416548295453,170.39283048111173,126.28173699486311,8.128,4000.5000000000005,4213.860000000001,2019-01-15 19:45:27+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581528,4ba9a9,41.0718756206965,29.39910195090554,170.6977596883314,126.42093448198787,8.45312,4015.7400000000002,4229.1,2019-01-15 19:45:28+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581529,4ba9a9,41.071037680415785,29.400537664240055,171.11199349900372,126.3186624158767,8.77824,4023.36,4236.72,2019-01-15 19:45:29+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581530,4ba9a9,41.070098876953125,29.40228271484375,171.11199349900372,126.3186624158767,8.77824,4023.36,4244.34,2019-01-15 19:45:30+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581531,4ba9a9,41.06931524761652,29.40372120250355,171.11199349900372,126.3186624158767,9.10336,4038.6,4251.96,2019-01-15 19:45:31+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581532,4ba9a9,41.068359375,29.4053955078125,171.11199349900372,126.3186624158767,9.42848,4038.6,4267.2,2019-01-15 19:45:32+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581533,4ba9a9,41.067535400390625,29.4068603515625,171.11199349900372,126.3186624158767,9.7536,4053.8400000000006,4274.820000000001,2019-01-15 19:45:33+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581534,4ba9a9,41.06749971034163,29.406904740767043,171.11199349900372,126.3186624158767,9.7536,4053.8400000000006,4282.4400000000005,2019-01-15 19:45:34+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581535,4ba9a9,41.065637620828916,29.410337968306106,171.11199349900372,126.3186624158767,10.40384,4076.7000000000003,4297.68,2019-01-15 19:45:35+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581536,4ba9a9,41.06465148925781,29.412109375,171.11199349900372,126.3186624158767,10.40384,4091.94,4305.3,2019-01-15 19:45:36+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581537,4ba9a9,41.063507080078125,29.41412353515625,171.52676986712342,126.21688464388224,10.40384,4091.94,4320.54,2019-01-15 19:45:37+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581538,4ba9a9,41.0628662109375,29.415283203125,171.52676986712342,126.21688464388224,10.40384,4114.8,4328.16,2019-01-15 19:45:38+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581539,4ba9a9,41.0619134418035,29.416954734108664,171.52676986712342,126.21688464388224,10.40384,4114.800000000001,4335.780000000001,2019-01-15 19:45:39+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581540,4ba9a9,41.060943603515625,29.41876220703125,171.52676986712342,126.21688464388224,10.07872,4130.040000000001,4351.02,2019-01-15 19:45:40+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581541,4ba9a9,41.05998229980469,29.4205322265625,171.52676986712342,126.21688464388224,10.07872,4122.42,4358.64,2019-01-15 19:45:41+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581542,4ba9a9,41.05902720305879,29.42226063121449,171.52676986712342,126.21688464388224,9.7536,4152.9,4373.88,2019-01-15 19:45:42+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581543,4ba9a9,41.05860823291843,29.4229472767223,171.52676986712342,126.21688464388224,9.7536,4152.9,4373.88,2019-01-15 19:45:43+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581544,4ba9a9,41.057464599609375,29.42510986328125,171.94208486625206,126.11559822883625,9.42848,4168.139999999999,4389.12,2019-01-15 19:45:44+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581545,4ba9a9,41.05646682997881,29.4268798828125,171.94208486625206,126.11559822883625,9.42848,4175.76,4396.74,2019-01-15 19:45:45+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581546,4ba9a9,41.05567544193591,29.428253173828125,172.24580789285451,126.2538377374448,9.42848,4183.380000000001,4411.9800000000005,2019-01-15 19:45:46+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581547,4ba9a9,41.054697844941735,29.430063421075992,172.24580789285451,126.2538377374448,9.42848,4191.0,4419.6,2019-01-15 19:45:47+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581548,4ba9a9,41.05353403899629,29.432185779918324,172.6609261211833,126.15288420189665,9.10336,4206.24,4427.22,2019-01-15 19:45:48+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581549,4ba9a9,41.05293273925781,29.4332275390625,172.6609261211833,126.15288420189665,9.10336,4213.860000000001,4434.84,2019-01-15 19:45:49+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581550,4ba9a9,41.05293273925781,29.4332275390625,172.6609261211833,126.15288420189665,9.10336,4221.48,4442.46,2019-01-15 19:45:50+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581551,4ba9a9,41.05102021815413,29.43674260919744,172.6609261211833,126.15288420189665,9.10336,4229.1,4457.7,2019-01-15 19:45:51+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581552,4ba9a9,41.05000305175781,29.43853759765625,172.6609261211833,126.15288420189665,9.10336,4229.099999999999,4465.320000000001,2019-01-15 19:45:52+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581553,4ba9a9,41.049065024165785,29.4402382590554,173.0765778106488,126.05241524518438,9.10336,4251.960000000001,4472.9400000000005,2019-01-15 19:45:53+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581554,4ba9a9,41.04826354980469,29.44171142578125,173.0765778106488,126.05241524518438,8.45312,4259.58,4480.56,2019-01-15 19:45:54+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581555,4ba9a9,41.0472960391287,29.44342179731889,173.49275912707333,125.95242800009929,7.80288,4259.58,4488.18,2019-01-15 19:45:55+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581556,4ba9a9,41.046295166015625,29.44525146484375,173.49275912707333,125.95242800009929,7.80288,4274.82,4495.8,2019-01-15 19:45:56+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581557,4ba9a9,41.046295166015625,29.44525146484375,173.49275912707333,125.95242800009929,7.477760000000001,4267.2,4503.42,2019-01-15 19:45:57+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581558,4ba9a9,41.0445556640625,29.448486328125,174.21127848514595,125.99005525348548,7.152640000000001,4290.0599999999995,4511.04,2019-01-15 19:45:58+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581559,4ba9a9,41.043525307865465,29.450288252397016,174.21127848514595,125.99005525348548,7.152640000000001,4290.0599999999995,4518.66,2019-01-15 19:45:59+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581560,4ba9a9,41.04277038574219,29.45172119140625,174.6277865771216,125.89086647972252,6.827520000000001,4297.68,4526.280000000001,2019-01-15 19:46:00+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581561,4ba9a9,41.04175632282839,29.453534212979402,174.6277865771216,125.89086647972252,6.827520000000001,4305.300000000001,4533.900000000001,2019-01-15 19:46:01+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581562,4ba9a9,41.041011487023304,29.454969926313918,175.0448155287059,125.79215002842734,6.502400000000001,4312.92,4541.52,2019-01-15 19:46:02+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581563,4ba9a9,41.0402200989804,29.456405639648438,175.34618285695282,125.92850242282286,6.502400000000001,4320.540000000001,4541.52,2019-01-15 19:46:03+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581564,4ba9a9,41.0390625,29.45855712890625,175.76301302155738,125.83010012285443,6.502400000000001,4328.16,4549.14,2019-01-15 19:46:04+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581565,4ba9a9,41.038032143802965,29.460400668057527,175.76301302155738,125.83010012285443,6.502400000000001,4335.780000000001,4556.76,2019-01-15 19:46:05+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581566,4ba9a9,41.03800964355469,29.46044921875,176.4812869962993,125.86774132200638,6.1772800000000005,4343.4,4564.38,2019-01-15 19:46:06+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581567,4ba9a9,41.03626315876589,29.463646628639914,176.4812869962993,125.86774132200638,6.1772800000000005,4343.4,4572.0,2019-01-15 19:46:07+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581568,4ba9a9,41.035052800582626,29.465831409801137,176.4812869962993,125.86774132200638,6.1772800000000005,4343.4,4579.62,2019-01-15 19:46:08+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581569,4ba9a9,41.03407287597656,29.46759033203125,176.89843462930617,125.7701137562723,5.8521600000000005,4358.639999999999,4579.62,2019-01-15 19:46:09+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581570,4ba9a9,41.033843994140625,29.468017578125,176.89843462930617,125.7701137562723,5.8521600000000005,4358.639999999999,4587.24,2019-01-15 19:46:10+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581571,4ba9a9,41.032864845405186,29.469888860529117,177.61658707318904,125.80775690715421,5.8521600000000005,4366.26,4594.860000000001,2019-01-15 19:46:11+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581572,4ba9a9,41.03165448722193,29.47207364169034,178.03404766637487,125.71089258695065,5.52704,3512.82,3741.42,2019-01-15 19:46:12+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581573,4ba9a9,41.03165448722193,29.47207364169034,178.03404766637487,125.71089258695065,5.52704,4366.26,4602.4800000000005,2019-01-15 19:46:13+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581574,4ba9a9,41.03165448722193,29.47207364169034,178.33481556688002,125.84509686478769,5.52704,4381.5,3756.6600000000003,2019-01-15 19:46:14+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581575,4ba9a9,41.03165448722193,29.47207364169034,178.75207935427406,125.74853450972951,5.52704,4389.12,4617.72,2019-01-15 19:46:15+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581576,4ba9a9,41.02825617386123,29.478315873579543,165.08202561157688,123.6900675259798,14.630400000000002,3619.5,4625.34,2019-01-15 19:46:16+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581577,4ba9a9,41.02825617386123,29.478315873579543,179.88776019984516,125.69005982501398,4.8768,3604.26,3832.86,2019-01-15 19:46:17+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581578,4ba9a9,41.02825617386123,29.478315873579543,179.88776019984516,125.69005982501398,4.8768,4404.36,4632.96,2019-01-15 19:46:18+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581579,4ba9a9,41.02825617386123,29.478315873579543,163.95274590172127,124.38815388006108,13.980160000000001,3688.0800000000004,4640.58,2019-01-15 19:46:19+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581580,4ba9a9,41.02825617386123,29.478315873579543,180.60574891462343,125.72739822279969,4.55168,4411.98,4640.58,2019-01-15 19:46:20+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581581,4ba9a9,41.02825617386123,29.478315873579543,181.02362606093342,125.63231890099934,4.55168,4411.98,4648.2,2019-01-15 19:46:21+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581582,4ba9a9,41.02825617386123,29.478315873579543,164.53604891393513,124.68382353741032,9.10336,3840.4800000000005,4648.2,2019-01-15 19:46:22+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581583,4ba9a9,41.02825617386123,29.478315873579543,165.41914622221816,125.12339882578617,8.128,3863.34,4069.0800000000004,2019-01-15 19:46:23+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581584,4ba9a9,41.02825617386123,29.478315873579543,165.41914622221816,125.12339882578617,7.80288,3870.96,4084.32,2019-01-15 19:46:24+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581585,4ba9a9,41.02825617386123,29.478315873579543,182.45944255342022,125.70669140060289,4.55168,4434.84,4663.4400000000005,2019-01-15 19:46:25+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581586,4ba9a9,41.01852675615731,29.496231079101562,182.45944255342022,125.70669140060289,4.55168,4434.84,4671.06,2019-01-15 19:46:26+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
1547581587,4ba9a9,41.01731639797404,29.498478282581676,183.29589907083593,125.51898422672804,4.22656,4442.46,4671.06,2019-01-15 19:46:27+00:00,THY322,LTBA,,300.0,7.743051544780386e-07,0.8215143784028355
